"CWE-ID","Project Name","Method-ID","Fix Commit","Badness","Tool-ID","Tool result","Size","TP","TN","FP","FN"
"CWE-502","camel","camel-core/src/main/java/org/apache/camel/model/dataformat/YAMLDataFormat.java$setPropertyRef","20e26226107f3133c87d0f5c845e02f824823f69","true","vcg","[]","6","False","False","False","True"
"CWE-20","cxf-fediz","services/idp/src/main/java/org/apache/cxf/fediz/service/idp/metadata/IdpMetadataWriter.java$getMetaData","90c898335786211d253c0503453e2f8b93e0d3fe","true","vcg","[]","53","False","False","False","True"
"CWE-862","tikal-multijob-plugin","src/main/java/com/tikal/jenkins/plugins/multijob/MultiJobResumeBuild.java$getIconFileName","3e6ab85019334a5b2a438264afdebe439cfc82b4","true","vcg","[??]","2","??","??","??","??"
"CWE-862","tikal-multijob-plugin","src/main/java/com/tikal/jenkins/plugins/multijob/MultiJobResumeBuild.java$getTarget","3e6ab85019334a5b2a438264afdebe439cfc82b4","true","vcg","[??]","4","??","??","??","??"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/engine/ConfigurationImpl.java$isJavaFxInClasspath","e8c42b689df8c6752d635d02c6518da3fece3870","true","vcg","[]","2","False","False","False","True"
"CWE-863","geode","geode-connectors/src/main/java/org/apache/geode/connectors/jdbc/internal/cli/ListConnectionFunction.java$getConnectionConfigs","aa469239860778eb46e09dd7b390aee08f152480","false","vcg","[??]","2","??","??","??","??"
"CWE-352","cxf-fediz","plugins/spring/src/main/java/org/apache/cxf/fediz/spring/web/FederationAuthenticationFilter.java$verifySavedState","48dd9b68d67c6b729376c1ce8886f52a57df6c4","true","vcg","[??]","10","??","??","??","??"
"CWE-264","tomcat","java/org/apache/catalina/servlets/DefaultServlet.java$render","913d94b289e056107e521dbab8e79cc72a62a331","true","vcg","[Possible Race Condition]","11","False","False","False","True"
"CWE-264","tomcat","java/org/apache/catalina/servlets/DefaultServlet.java$renderXml","913d94b289e056107e521dbab8e79cc72a62a331","true","vcg","[Possible Race Condition, 190]","95","False","False","False","True"
"CWE-264","tomcat","java/org/apache/catalina/servlets/DefaultServlet.java$findXsltInputStream","913d94b289e056107e521dbab8e79cc72a62a331","true","vcg","[190, 22, 643, Possible Race Condition]","42","False","False","False","True"
"CWE-264","tomcat","java/org/apache/catalina/servlets/DefaultServlet.java$validateGlobalXsltFile","913d94b289e056107e521dbab8e79cc72a62a331","true","vcg","[Possible Race Condition]","19","False","False","False","True"
"CWE-20","oozie","core/src/main/java/org/apache/oozie/command/coord/CoordActionStartXCommand.java$mergeConfig","d50df341432df1049c6c85bf2dcda9eb0be04d73","false","vcg","[]","75","False","True","False","False"
"CWE-79","wicket-jquery-ui","wicket-jquery-ui-plugins/src/main/java/com/googlecode/wicket/jquery/ui/plugins/wysiwyg/WysiwygEditor.java$onInitialize","2fec03dbe2f6e8808f4bdc6b3195dff3e44f520","true","vcg","[]","10","False","False","False","True"
"CWE-287","hbase","security/src/main/java/org/apache/hadoop/hbase/security/HBaseSaslRpcClient.java$saslConnect","408eb243ad51bbad593d83ad2cfd35cc0e90b38e","false","vcg","[??]","72","??","??","??","??"
"CWE-287","hbase","security/src/main/java/org/apache/hadoop/hbase/security/HBaseSaslRpcClient.java$HBaseSaslRpcClient","408eb243ad51bbad593d83ad2cfd35cc0e90b38e","false","vcg","[??]","39","??","??","??","??"
"CWE-20","activemq","activemq-client/src/main/java/org/apache/activemq/util/ClassLoadingAwareObjectInputStream.java$isAllAllowed","73a0caf758f9e4916783a205c7e422b4db27905","true","vcg","[190]","2","False","False","False","True"
"CWE-20","activemq","activemq-client/src/main/java/org/apache/activemq/util/ClassLoadingAwareObjectInputStream.java$checkSecurity","73a0caf758f9e4916783a205c7e422b4db27905","true","vcg","[190]","16","False","False","False","True"
"CWE-264","cordova-android","framework/src/org/apache/cordova/CordovaWebViewImpl.java$showWebPage","af2969dec58ca89150b84b5d57edcf63d4ce1302","true","vcg","[Comment Indicates Potentially Unfinished Code, 190]","35","False","False","False","True"
"CWE-89","ranger","security-admin/src/main/java/org/apache/ranger/db/XXPortalUserRoleDao.java$findByRoleUserId","da3a3233d5679284142eb2887c91a754a0da70b","false","vcg","[]","12","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$isValidProtocolChars","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","7","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$handleRelativePath","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","9","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$removeEmbedded2Dots","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","15","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$computeQuery","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","12","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$removeStartingDot","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[]","4","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$parse","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[]","18","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$computePath","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[]","9","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$removeTailing2Dots","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","9","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$inheritContextQuery","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[]","5","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$computeAuthority","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","10","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$computeIPV6","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","23","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$overrideWithContext","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[]","23","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$computeRegularPath","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[]","10","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$parseAuthority","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","24","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$trimLeft","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","8","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$computeUserInfo","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","8","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$currentPositionStartsWith2Slashes","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[]","2","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$currentPositionStartsWith4Slashes","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[]","2","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$computeInitialScheme","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","14","False","True","False","False"
"CWE-20","async-http-client","client/src/main/java/org/asynchttpclient/uri/UriParser.java$removeTrailingDot","eb9e3347e45319be494db24d285a2aee4396f5d3","false","vcg","[190]","4","False","True","False","False"
"CWE-862","depgraph-view-plugin","src/main/java/hudson/plugins/depgraph_view/model/operations/EdgeOperation.java$EdgeOperation","d442ff671965c279770b28e37dc63a6ab73c0f0e","false","vcg","[??]","5","??","??","??","??"
"CWE-203","tomcat80","java/org/apache/catalina/realm/MemoryRealm.java$authenticate","dc4c3317452f0bc2c5e1f6a08d3bd9f22488b450","true","vcg","[??]","32","??","??","??","??"
"CWE-22","camel","components/camel-mail/src/main/java/org/apache/camel/component/mail/MailBinding.java$extractAttachmentsFromMultipart","4580e4d6c65cfd544c1791c824b5819477c583c","true","vcg","[190]","42","False","False","False","True"
"CWE-22","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/resource/ResourceHttpRequestHandler.java$cleanLeadingSlash","91b803a2310344d925e5d4b1709bbcea9037554","false","vcg","[190]","18","False","True","False","False"
"CWE-22","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/resource/ResourceHttpRequestHandler.java$isInvalidPath","91b803a2310344d925e5d4b1709bbcea9037554","false","vcg","[]","20","False","True","False","False"
"CWE-22","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/resource/ResourceHttpRequestHandler.java$getResource","91b803a2310344d925e5d4b1709bbcea9037554","false","vcg","[]","32","False","True","False","False"
"CWE-94","spring-framework","spring-messaging/src/main/java/org/springframework/messaging/simp/broker/DefaultSubscriptionRegistry.java$filterSubscriptions","e0de9126ed8cf25cf141d3e66420da94e350708","true","vcg","[??]","43","??","??","??","??"
"CWE-94","spring-framework","spring-messaging/src/main/java/org/springframework/messaging/simp/broker/DefaultSubscriptionRegistry.java$getSpecificTargetClasses","e0de9126ed8cf25cf141d3e66420da94e350708","true","vcg","[??]","3","??","??","??","??"
"CWE-94","spring-framework","spring-messaging/src/main/java/org/springframework/messaging/simp/broker/DefaultSubscriptionRegistry.java$read","e0de9126ed8cf25cf141d3e66420da94e350708","true","vcg","[??]","18","??","??","??","??"
"CWE-200","email-ext-plugin","src/main/java/hudson/plugins/emailext/plugins/recipients/FailingTestSuspectsRecipientProvider.java$addRecipients","af2cc9bf649781c3c84c6891298db0d8601b193d","false","vcg","[??]","87","??","??","??","??"
"CWE-264","commons-fileupload","src/main/java/org/apache/commons/fileupload/MultipartStream.java$MultipartStream","c61ff05b3241cb14d989b67209e57aa71540417a","true","vcg","[190]","21","False","False","False","True"
"CWE-611","uima-uimaj","uimaj-core/src/main/java/org/apache/uima/util/XmlCasDeserializer.java$deserializeR","39909bf21fd694f4fb792d1de8adc72562ead25e","true","vcg","[??]","9","??","??","??","??"
"CWE-611","uima-uimaj","uimaj-core/src/main/java/org/apache/uima/util/XmlCasDeserializer.java$deserialize","39909bf21fd694f4fb792d1de8adc72562ead25e","true","vcg","[??]","6","??","??","??","??"
"CWE-502","struts","plugins/rest/src/main/java/org/apache/struts2/rest/handler/XStreamHandler.java$createXStream","6dd6e5cfb7b5e020abffe7e8091bd63fe97c10a","false","vcg","[]","4","False","True","False","False"
"CWE-502","struts","plugins/rest/src/main/java/org/apache/struts2/rest/handler/XStreamHandler.java$fromObject","6dd6e5cfb7b5e020abffe7e8091bd63fe97c10a","false","vcg","[]","6","False","True","False","False"
"CWE-502","struts","plugins/rest/src/main/java/org/apache/struts2/rest/handler/XStreamHandler.java$toObject","6dd6e5cfb7b5e020abffe7e8091bd63fe97c10a","false","vcg","[]","3","False","True","False","False"
"CWE-502","struts","plugins/rest/src/main/java/org/apache/struts2/rest/handler/XStreamHandler.java$getExtension","6dd6e5cfb7b5e020abffe7e8091bd63fe97c10a","false","vcg","[]","2","False","True","False","False"
"CWE-287","keycloak","services/src/main/java/org/keycloak/broker/saml/SAMLEndpoint.java$handleLoginResponse","0fe0b875d63cce3d2855d85d25bb8757bce13eb1","true","vcg","[??]","102","??","??","??","??"
"CWE-502","bc-java","core/src/main/java/org/bouncycastle/pqc/crypto/gmss/GMSSKeyPairGenerator.java$genKeyPair","4092ede58da51af9a21e4825fbad0d9a3ef5a223","false","vcg","[190]","114","False","True","False","False"
"CWE-502","camel","components-starter/camel-johnzon-starter/src/main/java/org/apache/camel/component/johnzon/springboot/JohnzonDataFormatConfiguration.java$setPermissions","af3f54de35a90a5a49a4af4622e8bd1011bf5ec","false","vcg","[]","2","False","True","False","False"
"CWE-20","syncope","client/cli/src/main/java/org/apache/syncope/client/cli/commands/configuration/ConfigurationExport.java$export","717289bc10b6f3b204cb6d14881f530174c6235","false","vcg","[]","18","False","True","False","False"
"CWE-20","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$recycle","bed3a1a0d06a3c787183c6e90f326bbe17e49dd4","true","vcg","[]","8","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseChunkHeader","bed3a1a0d06a3c787183c6e90f326bbe17e49dd4","true","vcg","[190]","53","False","False","False","True"
"CWE-20","tomcat","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$ChunkedInputFilter","bed3a1a0d06a3c787183c6e90f326bbe17e49dd4","true","vcg","[]","2","False","False","False","True"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/IgniteKernal.java$start","340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49","false","vcg","[190]","570","False","True","False","False"
"CWE-668","tomcat","java/org/apache/catalina/authenticator/FormAuthenticator.java$forwardToLoginPage","6bb36dfdf6444efda074893dff493b9eb3648808","false","vcg","[]","51","False","True","False","False"
"CWE-668","tomcat","java/org/apache/catalina/authenticator/FormAuthenticator.java$forwardToErrorPage","6bb36dfdf6444efda074893dff493b9eb3648808","false","vcg","[]","29","False","True","False","False"
"CWE-611","itext7","forms/src/main/java/com/itextpdf/forms/xfa/XfaForm.java$fillXfaForm","930a1c81f8ea4952df540f041befbfa2d6757838","false","vcg","[??]","13","??","??","??","??"
"CWE-611","itext7","forms/src/main/java/com/itextpdf/forms/xfa/XfaForm.java$initXfaForm","930a1c81f8ea4952df540f041befbfa2d6757838","false","vcg","[??]","7","??","??","??","??"
"CWE-89","spring-data-jpa","src/main/java/org/springframework/data/jpa/repository/query/QueryUtils.java$isAlreadyFetched","b8e7fecccc7dc8edcabb4704656a7abe6352c08f","true","vcg","[]","12","False","False","False","True"
"CWE-89","spring-data-jpa","src/main/java/org/springframework/data/jpa/repository/query/QueryUtils.java$applySorting","b8e7fecccc7dc8edcabb4704656a7abe6352c08f","true","vcg","[190]","25","False","False","False","True"
"CWE-89","spring-data-jpa","src/main/java/org/springframework/data/jpa/repository/query/QueryUtils.java$getOrderClause","b8e7fecccc7dc8edcabb4704656a7abe6352c08f","true","vcg","[]","17","False","False","False","True"
"CWE-611","onos","cli/src/main/java/org/onosproject/cli/net/DeviceSetControllersCommand.java$parseCInfoString","af1fa39a53c0016e92c1de246807879c16f507d6","false","vcg","[??]","19","??","??","??","??"
"CWE-611","onos","cli/src/main/java/org/onosproject/cli/net/DeviceSetControllersCommand.java$execute","af1fa39a53c0016e92c1de246807879c16f507d6","false","vcg","[??]","50","??","??","??","??"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/UndeployFunction.java$getId","aa469239860778eb46e09dd7b390aee08f152480","false","vcg","[??]","3","??","??","??","??"
"CWE-611","syncope","client/console/src/main/java/org/apache/syncope/client/console/widgets/reconciliation/ReconciliationReportParser.java$parse","a0f35f45f8ca5c98853ae8477fb2db81a84709a","true","vcg","[??]","139","??","??","??","??"
"CWE-20","tomcat","java/org/apache/catalina/connector/CoyoteAdapter.java$log","fd8a579e0e2379a84826b11700adf396e4ed2041","true","vcg","[]","36","False","False","False","True"
"CWE-200","tomcat","java/org/apache/tomcat/util/net/AprEndpoint.java$run","f5e06b8c743b1daa9eb5e817863958b6b320e044","false","vcg","[??]","167","??","??","??","??"
"CWE-20","activemq","activemq-web/src/main/java/org/apache/activemq/web/MessageQuery.java$getBody","a7e2a44fe8d4435ae99532eb0ab852e6247f7b16","false","vcg","[190]","37","False","True","False","False"
"CWE-79","tomcat55","container/webapps/manager/WEB-INF/classes/org/apache/catalina/manager/StatusTransformer.java$writeWrapper","863d77c7d321245de019ac32252828e0a025c5b4","true","vcg","[190]","46","False","False","False","True"
"CWE-79","tomcat55","container/webapps/manager/WEB-INF/classes/org/apache/catalina/manager/StatusTransformer.java$writeDetailedState","863d77c7d321245de019ac32252828e0a025c5b4","true","vcg","[190]","52","False","False","False","True"
"CWE-79","tomcat55","container/webapps/manager/WEB-INF/classes/org/apache/catalina/manager/StatusTransformer.java$writeContext","863d77c7d321245de019ac32252828e0a025c5b4","true","vcg","[190]","83","False","False","False","True"
"CWE-310","bc-java","core/src/main/java/org/bouncycastle/math/ec/custom/sec/SecP224K1Curve.java$SecP224K1Curve","5cb2f0578e6ec8f0d67e59d05d8c4704d8e05f83","false","vcg","[??]","11","??","??","??","??"
"CWE-613","uaa","login/src/main/java/org/cloudfoundry/identity/uaa/login/ChangePasswordController.java$changePassword","9730cd6a3bbb481ee4e400b51952b537589c469d","false","vcg","[??]","41","??","??","??","??"
"CWE-352","projectforge-webapp","src/main/java/org/projectforge/web/core/NavTopPanel.java$init","422de35e3c3141e418a73bfb39b430d5fd74077e","false","vcg","[??]","86","??","??","??","??"
"CWE-20","activemq","activemq-stomp/src/main/java/org/apache/activemq/transport/stomp/JmsFrameTranslator.java$createXStream","e7a4b53f799685e337972dd36ba0253c04bcc01","false","vcg","[]","38","False","True","False","False"
"CWE-20","activemq","activemq-stomp/src/main/java/org/apache/activemq/transport/stomp/JmsFrameTranslator.java$convertFrame","e7a4b53f799685e337972dd36ba0253c04bcc01","false","vcg","[]","40","False","True","False","False"
"CWE-552","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/view/json/MappingJackson2JsonView.java$writePrefix","2bd1daa75ee0b8ec33608ca6ab065ef3e1815543","false","vcg","[??]","14","??","??","??","??"
"CWE-552","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/view/json/MappingJackson2JsonView.java$getJsonpParameterValue","2bd1daa75ee0b8ec33608ca6ab065ef3e1815543","false","vcg","[??]","17","??","??","??","??"
"CWE-91","dom4j","src/main/java/org/dom4j/tree/QNameCache.java$get","e598eb43d418744c4dbf62f647dd2381c9ce9387","true","vcg","[??]","11","??","??","??","??"
"CWE-20","syncope","core/logic/src/main/java/org/apache/syncope/core/logic/cocoon/XSLTTransformer.java$setSAXConsumer","717289bc10b6f3b204cb6d14881f530174c6235","false","vcg","[]","29","False","True","False","False"
"CWE-20","syncope","core/logic/src/main/java/org/apache/syncope/core/logic/cocoon/XSLTTransformer.java$createNewSAXTransformerFactory","717289bc10b6f3b204cb6d14881f530174c6235","false","vcg","[]","9","False","True","False","False"
"CWE-78","ec2-plugin","src/main/java/hudson/plugins/ec2/AmazonEC2Cloud.java$doFillRegionItems","180f7d0eae6031d67259a5d86d9d7d382f9eb05b","true","vcg","[]","17","False","False","False","True"
"CWE-264","tomcat","java/org/apache/jasper/compiler/TagPluginManager.java$init","ebe5c16f18ce1559e8462a94b3876a98525980d2","true","vcg","[264, 668]","74","True","False","False","False"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/processors/rest/protocols/tcp/GridTcpRestParser.java$GridTcpRestParser","340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49","false","vcg","[]","3","False","True","False","False"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/processors/rest/protocols/tcp/GridTcpRestParser.java$decodeObj","340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49","false","vcg","[]","28","False","True","False","False"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/processors/rest/protocols/tcp/GridTcpRestParser.java$encodeObj","340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49","false","vcg","[]","57","False","True","False","False"
"CWE-287","tomcat55","container/catalina/src/share/org/apache/catalina/authenticator/DigestAuthenticator.java$parseUsername","644dfdf96cf82fcd2a2046d93f2b5495f7e94584","true","vcg","[??]","28","??","??","??","??"
"CWE-264","tomcat55","container/catalina/src/share/org/apache/catalina/authenticator/DigestAuthenticator.java$parseUsername","644dfdf96cf82fcd2a2046d93f2b5495f7e94584","true","vcg","[190]","28","False","False","False","True"
"CWE-287","tomcat55","container/catalina/src/share/org/apache/catalina/authenticator/DigestAuthenticator.java$authenticate","644dfdf96cf82fcd2a2046d93f2b5495f7e94584","true","vcg","[??]","68","??","??","??","??"
"CWE-264","tomcat55","container/catalina/src/share/org/apache/catalina/authenticator/DigestAuthenticator.java$authenticate","644dfdf96cf82fcd2a2046d93f2b5495f7e94584","true","vcg","[Comment Indicates Potentially Unfinished Code]","68","False","False","False","True"
"CWE-287","tomcat55","container/catalina/src/share/org/apache/catalina/authenticator/DigestAuthenticator.java$generateNOnce","644dfdf96cf82fcd2a2046d93f2b5495f7e94584","true","vcg","[??]","14","??","??","??","??"
"CWE-264","tomcat55","container/catalina/src/share/org/apache/catalina/authenticator/DigestAuthenticator.java$generateNOnce","644dfdf96cf82fcd2a2046d93f2b5495f7e94584","true","vcg","[190]","14","False","False","False","True"
"CWE-287","tomcat55","container/catalina/src/share/org/apache/catalina/authenticator/DigestAuthenticator.java$setAuthenticateHeader","644dfdf96cf82fcd2a2046d93f2b5495f7e94584","true","vcg","[??]","20","??","??","??","??"
"CWE-264","tomcat55","container/catalina/src/share/org/apache/catalina/authenticator/DigestAuthenticator.java$setAuthenticateHeader","644dfdf96cf82fcd2a2046d93f2b5495f7e94584","true","vcg","[]","20","False","False","False","True"
"CWE-552","spring-framework","spring-web/src/main/java/org/springframework/web/util/UrlPathHelper.java$decodeRequestString","2bd1daa75ee0b8ec33608ca6ab065ef3e1815543","false","vcg","[??]","5","??","??","??","??"
"CWE-863","geode","geode-core/src/main/java/org/apache/geode/management/internal/cli/functions/FetchSharedConfigurationStatusFunction.java$getId","aa469239860778eb46e09dd7b390aee08f152480","false","vcg","[??]","3","??","??","??","??"
"CWE-200","tomcat","java/org/apache/catalina/core/ApplicationContext.java$getInitParameter","05c84ff8304a69a30b251f207a7b93c2c882564d","false","vcg","[??]","17","??","??","??","??"
"CWE-200","tomcat","java/org/apache/catalina/core/ApplicationContext.java$getInitParameterNames","05c84ff8304a69a30b251f207a7b93c2c882564d","false","vcg","[??]","13","??","??","??","??"
"CWE-19","spring-security-oauth","spring-security-oauth2/src/main/java/org/springframework/security/oauth2/provider/endpoint/SpelView.java$render","fff77d3fea477b566bcacfbfc95f85821a2bdc2d","true","vcg","[??]","10","??","??","??","??"
"CWE-19","spring-security-oauth","spring-security-oauth2/src/main/java/org/springframework/security/oauth2/provider/endpoint/SpelView.java$SpelView","fff77d3fea477b566bcacfbfc95f85821a2bdc2d","true","vcg","[??]","11","??","??","??","??"
"CWE-502","ignite","modules/core/src/main/java/org/apache/ignite/internal/GridKernalContextImpl.java$GridKernalContextImpl","340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49","true","vcg","[190]","58","False","False","False","True"
"CWE-200","hadoop","hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/JobSubmitter.java$submitJobInternal","6b710a42e00acca405e085724c89cda016cf7442","true","vcg","[??]","121","??","??","??","??"
"CWE-22","spring-framework","spring-webmvc/src/main/java/org/springframework/web/servlet/resource/PathResourceResolver.java$isInvalidEncodedPath","f59ea610dfcf55cd0b42f6dd76a9b3dab0218aa","false","vcg","[]","12","False","True","False","False"
"CWE-20","syncope","installer/src/main/java/org/apache/syncope/installer/utilities/MavenUtils.java$archetypeGenerate","717289bc10b6f3b204cb6d14881f530174c6235","true","vcg","[]","27","False","False","False","True"
"CWE-20","syncope","installer/src/main/java/org/apache/syncope/installer/utilities/MavenUtils.java$createSettingsWithProxy","717289bc10b6f3b204cb6d14881f530174c6235","true","vcg","[]","52","False","False","False","True"
"CWE-502","camel","camel-core/src/main/java/org/apache/camel/model/dataformat/CastorDataFormat.java$configureDataFormat","573ebd3de810cc7e239f175e1d2d6993f1f2ad0","true","vcg","[]","18","False","False","False","True"
"CWE-20","struts","plugins/rest/src/main/java/org/apache/struts2/rest/RestActionMapper.java$parseNameAndNamespace","6e87474f9ad0549f07dd2c37d50a9ccd0977c6e","true","vcg","[190, Comment Indicates Potentially Unfinished Code]","32","False","False","False","True"
"CWE-611","uima-uimaj","uimaj-core/src/main/java/org/apache/uima/cas/impl/XCASDeserializer.java$deserialize","39909bf21fd694f4fb792d1de8adc72562ead25e","false","vcg","[??]","12","??","??","??","??"
"CWE-94","struts","core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java$buildParameterSubstring","fed4f8e8a4ec69b5e7612b92d8ce3e476680474","false","vcg","[??]","6","??","??","??","??"
"CWE-94","struts","core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java$parseQueryString","fed4f8e8a4ec69b5e7612b92d8ce3e476680474","false","vcg","[??]","42","??","??","??","??"
"CWE-829","spring-framework","spring-web/src/main/java/org/springframework/http/converter/json/MappingJackson2HttpMessageConverter.java$writePrefix","874859493bbda59739c38c7e52eb3625f247b93","false","vcg","[??]","12","??","??","??","??"
"CWE-829","spring-framework","spring-web/src/main/java/org/springframework/http/converter/json/MappingJackson2HttpMessageConverter.java$writeSuffix","874859493bbda59739c38c7e52eb3625f247b93","false","vcg","[??]","8","??","??","??","??"
"CWE-22","lucene-solr","solr/core/src/java/org/apache/solr/core/SolrResourceLoader.java$openResource","da34b18cb3092df4972e2b6fa5178d1059923910","true","vcg","[643, 22, 190]","27","True","False","False","False"
"CWE-22","lucene-solr","solr/core/src/java/org/apache/solr/core/SolrResourceLoader.java$getConfigDir","da34b18cb3092df4972e2b6fa5178d1059923910","true","vcg","[]","2","False","False","False","True"
"CWE-611","uima-uimaj","jVinci/src/main/java/org/apache/vinci/transport/vns/service/ServiceRegistry.java$load","39909bf21fd694f4fb792d1de8adc72562ead25e","false","vcg","[??]","66","??","??","??","??"
"CWE-189","tomcat55","connectors/util/java/org/apache/tomcat/util/buf/B2CConverter.java$reset","0314fe7743cb72e469cb395ccaaf2793a2ea0355","false","vcg","[??]","6","??","??","??","??"
"CWE-189","tomcat55","connectors/util/java/org/apache/tomcat/util/buf/B2CConverter.java$convert","0314fe7743cb72e469cb395ccaaf2793a2ea0355","false","vcg","[??]","28","??","??","??","??"
"CWE-189","tomcat55","connectors/util/java/org/apache/tomcat/util/buf/B2CConverter.java$read","0314fe7743cb72e469cb395ccaaf2793a2ea0355","false","vcg","[??]","2","??","??","??","??"
"CWE-189","tomcat55","connectors/util/java/org/apache/tomcat/util/buf/B2CConverter.java$setByteChunk","0314fe7743cb72e469cb395ccaaf2793a2ea0355","false","vcg","[??]","2","??","??","??","??"
"CWE-189","tomcat55","connectors/util/java/org/apache/tomcat/util/buf/B2CConverter.java$ReadConvertor","0314fe7743cb72e469cb395ccaaf2793a2ea0355","false","vcg","[??]","3","??","??","??","??"
"CWE-200","jenkins","core/src/main/java/hudson/model/User.java$getAllProperties","7b1f8e96a8d97dd09e5e093fcdb010b3295acc77","true","vcg","[??]","3","??","??","??","??"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/xml/ValidationBootstrapParameters.java$setParameterNameProvider","e8c42b689df8c6752d635d02c6518da3fece3870","false","vcg","[]","14","False","True","False","False"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/xml/ValidationBootstrapParameters.java$setProviderClass","e8c42b689df8c6752d635d02c6518da3fece3870","false","vcg","[]","13","False","True","False","False"
"CWE-264","hibernate-validator","engine/src/main/java/org/hibernate/validator/internal/xml/ValidationBootstrapParameters.java$setTraversableResolver","e8c42b689df8c6752d635d02c6518da3fece3870","false","vcg","[]","14","False","True","False","False"
